source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,audit_flags
/books/OL25502870M,Verhandelingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,20,,,DUPLICATE_LIKE_20 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502872M,Verhandelingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,20,,,DUPLICATE_LIKE_20 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502877M,Verhandelingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,20,,,DUPLICATE_LIKE_20 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502881M,Verhandelingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,20,,,DUPLICATE_LIKE_20 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502885M,Verhandelingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,20,,,DUPLICATE_LIKE_20 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478314M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478318M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478324M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478328M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478334M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478433M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478435M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478436M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478437M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478441M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478448M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25478450M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502984M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502993M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502994M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25502999M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25503003M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25503005M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25503009M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25503011M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL25503013M,Verslag van de gewone vergaderingen,,"Akademie van Wetenschappen, Amsterdam. Afdeeling voor de Wis- en Natuurkundige Wetenschappen",1,,,,Sciences,21,,,DUPLICATE_LIKE_21 | INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE | VERY_WEAK_METADATA
/books/OL28403649M,Transzendenz und Differenz,ein Beitrag zum Problem der ontologischen Differenz beim Frühen Heidegger,Alberto Rosales,1,,1970,Nijhoff,,0,,,FOREIGN_TITLE_DE_3
/books/OL24456005M,Catalogus van boeken en tijdschriften der handels-economische bibliotheek,,Amsterdam. Openbare Leeszaal en Bibliotheek. Handels-Economische Bibliotheek,1,,1922,,Politique | Économie et entreprise,0,,,INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL35332778M,Ik schrijf ... verslagen,,Anita Ganeri,1,9789461751379,2014,"Corona, Ars Scribendi Uitgeverij",Jeunesse,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL21702571M,The strategy of culture,a view of the changes taking place in our ways of thinking and living today,C. A. van Peursen,1,9780720480245,1974,North-Holland Publishing Co. (etc.),Philosophie,0,,,FOREIGN_TITLE_EN_2
/books/OL4952551M,Antieke Oosterse tapijten uit de Collectie Van Aardenne.,"[Tentoongesteld in het] Centraal Museum, Utrecht, 28--9/1--12--'68.","Centraal Museum (Utrecht, Netherlands)",1,,1968,,,0,,,INSTITUTIONAL_AUTHOR
/books/OL22064187M,Backstage,het Modemuseum = the Fashion Museum.,"Dirk Lauwaert | Judith Clarke | Sylvie Richoux | Kristiaan Borret | Agnes Goyvaerts | ModeMuseum (Antwerp, Belgium) | Valerie Steele | Claire Wilcox",8,9789055444236,2002,Ludion,Arts | Histoire,0,,,MULTI_AUTHOR_8 | INSTITUTIONAL_AUTHOR
/books/OL42211397M,Fantasia,Terug in de tijd,Elisabetta Dami,1,9789085925309,2019,"Wakkere Muis, B.V. De",Fiction,2,,,DUPLICATE_LIKE_2
/books/OL42086277M,Een Huis te Huur,,"Elizabeth Cleghorn Gaskell | Adelaide Anne Proctor | Adelaide Anne Procter | Adelaide Ann Procter | Adelaide Procter | Dickens, Gaskell, and Procter, Collins | Adelaide Anne Adelaide Anne Procter | Procter, Collins, Dickens, Gaskell, and | Adelaide Anne Procter | Wilkie Collins | Charles Dickens | Collins | Procter | Gaskell",14,,2011,LibriVox,Policier et mystère,0,,,MULTI_AUTHOR_14
/books/OL50435058M,"Het tooneel van Italien, Geopend in de Historie van Florence",,Félix Fernández Murga | Félix Gilbert | Niccolò Machiavelli | Giovanni Battista Niccolini | Peter Whithorne,5,,1703,,Histoire | Politique,0,,,MULTI_AUTHOR_5
/books/OL17462887M,Edvard Munch,"tekeningen en aquarellen uit het Munch-museet, Oslo. Rotterdam, Museum Boymans-van Beuningen, 17 september - 1 november, 1970.",Gerd Woll | Carla Lathe | Reinhold Heller | Dieter Buchhart | Frank Hoifodt | Iris Müller-Westermann | Albrecht Schröder | Albertina Wien | Christoph Asendorf | Edvard Munch | Arne Eggum | Marian Bisanz-Prakken | Antonia Hoerschelmann,13,,1970,Gemeentedrukkerij],Arts | Biographie,0,,,MULTI_AUTHOR_13
/books/OL16569284M,De kern van de zaak = The heart of the matter,,Graham Greene,1,9789060195185,1974,Uitgeverij Contact,Fiction,0,,,FOREIGN_TITLE_EN_2
/books/OL12806009M,"Lering En Stichting Op Klein Formaat: Middelnederlandse Rijmteksten in Eenkolomsboekjes Van Perkament. Deel I Onderzoek, Deel Ii",Handschriften (Miscellanea Neerlandica),H. Kienhorst,1,9789042915916,2006,Peeters,,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL21016474M,De piraat.,,Harold Robbins,1,9789024509188,1988,Uitgeverij Luitingh,,2,,,DUPLICATE_LIKE_2
/books/OL14769066M,Opera selecta,études de droit romain et d'histoire du droit = Studies in Roman law and legal history,Hendrik Richard Hoetink,1,9789062552740,1986,Terra Publ. Co.,Histoire,0,,,FOREIGN_TITLE_FR_2
/books/OL4014262M,Henry Moore,"sculpturen, tekeningen = sculptures, drawings : 23-5-1999/15-8-1999, Openluchtmuseum voor Beeldhouwkunst Middelheim, Museum van Hedendaagse Kunst Antwerpen",Herbert Edward Read | J. Hedgecoe | David Sylvester | Alan Bowness | Henry Moore | Ann Garrould,6,9789072828071,1999,Stad Antwerpen,Arts | Biographie,0,,,MULTI_AUTHOR_6
/books/OL6982264M,Verhandelingen,,Hollandsche Maatschappij der Wetenschappen.,1,,1754,,Sciences,20,,,DUPLICATE_LIKE_20 | SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL60298567M,The religious philospher,"or, the right use of contemplating the works of the Creator ... Designed for the conviction of atheists and infidels ... throughout which, all the late discoveries in anatomy, philosophy, and astronomy ...",J. T. Desaguliers | John Chamberlayne | Bernard Nieuwentyt,3,,1724,Printed for Tho. Longman,Sciences,0,,,FOREIGN_TITLE_EN_2
/books/OL19792320M,Robert Motherwell,,"Jack Glenn | Motherwell, Robert. | Flam | Dore Ashton | Robert Buck | Constance Glenn",6,,1966,Stedelijk Museum,Arts | Biographie | Histoire,0,,,MULTI_AUTHOR_6
/books/OL14003120M,"De koophandel van Amsterdam, en andere Nederlandsche steden, naar alle gewesten der waereld.","Bestaende in eene verhandeling van de waren en koopmanschappen, die men daer heen zendt en wederom ontfangt: benevens vergelijkingen der munten, maten en gewigten, en eene aentooning, op welke wijze men over en weêr wisselt",Jacques Le Moine de l'Espine,1,,1801,J. de Groot,Histoire,0,,,FOREIGN_TITLE_DE_2
/books/OL15380658M,Visie op de toekomst van het wetenschappelijk onderzoek,speerpunten voor beleid : samenvattingen = Vision of the future of scientific research : focal points for policy : executive summaries,James P. Kahan,1,9780833033130,2002,RAND,,2,,,DUPLICATE_LIKE_2 | FOREIGN_TITLE_EN_2
/books/OL3706407M,Visie op de toekomst van het wetenschappelijk onderzoek,speerpunten voor beleid : hoofdrapport = Vision of the future of scientific research : focal points for policy : main report,James P. Kahan,1,9780833033154,2002,RAND,,2,,,DUPLICATE_LIKE_2 | FOREIGN_TITLE_EN_2
/books/OL35330685M,De piraat,,Jayne Ann Krentz,1,9789041000941,1995,Van Reemst,Fiction | Romance,2,,,DUPLICATE_LIKE_2
/books/OL13705440M,[Jean Dubuffet,"catalogue of an exhibition at the Stedelijk Museum, Amsterdam, 10 June-28 August 1966].",Jean Dubuffet | Jean Dubuffent | Mildred Glimcher,3,,1966,Stedelijk Museum,Arts,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL6224274M,Erasmus and the age of Reformation,,Johan Huizinga,1,,1957,Harper,Biographie | Histoire,0,,,FOREIGN_TITLE_EN_2
/books/OL2847819M,The waning of the Middle Ages,"a study of the forms of life, thought, and art in France and the Netherlands in the XIVth and XVth centuries",Johan Huizinga,1,9780312855406,1985,St. Martin's Press,Histoire,0,,,FOREIGN_TITLE_EN_3
/books/OL20487459M,Histoire de l'art chez les anciens: Ouvrage traduit de l'allemand,,Johann Joachim Winckelmann,1,,1766,chez E. van Harrevelt,,0,,,FOREIGN_TITLE_FR_2
/books/OL7072686M,The buccaneers of America,"a true account of the most remarkable assaults committed of late years upon the coast of the West Indies by the buccaneers of Jamaica and Tortuga, both English and French, wherein are contained more especially the unparalleled exploits of Sir Henry Morgan, our English Jamaican hero, who sacked Porto Bello, burnt Panama, etc.",John Esquemeling | A. O. (Alexandre Olivier) Exquemelin,2,,1924,G. Routledge,Biographie | Histoire | Voyage,0,,,FOREIGN_TITLE_EN_2
/books/OL24733206M,Het Verslag van Brodie,,Jorge Luis Borges,1,9789023406624,1979,De Bezige Bij,,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL12805996M,The Interior of the Medieval Village Church,Het Middeleeuwse Dorpskerinterieur,Justin E. A. Kroesen | J. E. A. Kroesen | Regnerus Steensma,3,9789042915404,2005,Peeters,Histoire,0,,,FOREIGN_TITLE_EN_2
/books/OL24393645M,Reis door Noord Amerika,,"Kalm, Pehr",1,9780665359484,1772,By J. van Schoonhoven en Comp. en G. van den Brink Janz.,Voyage,3,,,DUPLICATE_LIKE_3
/books/OL24393660M,Reis door Noord Amerika,,"Kalm, Pehr",1,9780665359491,1772,By J. van Schoonhoven en Comp. en G. van den Brink Janz.,Voyage,3,,,DUPLICATE_LIKE_3
/books/OL6913800M,Reis door Noord Amerika,,"Kalm, Pehr",1,,1772,J. van Schoonhoven en comp. [etc.],Voyage,3,,,DUPLICATE_LIKE_3
/books/OL17192344M,"Cry out for joy, you lower parts of the earth",,Karin van Dam,1,9789085460268,2005,Karin van Dam,,0,,,FOREIGN_TITLE_EN_2
/books/OL19131560M,Tekeningen uit de collectie van de Khardzhiev-Chaga Kunststichting =,Drawings from the collection of the Khardzhiev-Chaga Art Foundation.,Kazimir Malevich,1,9789050061261,1997,Stedelijk Museum,Arts,0,,,FOREIGN_TITLE_EN_2
/books/OL43493305M,Théo van Rysselberghe,schilder van de zon,Khadija Jlaidi | Patricia vander Elst-Alexandre | Veronique Jago-Antoine | Claire Maingon | Theo Van Rysselbergerghe | Théo van Rysselberghe | Olivier Bertrand,7,9789068688047,2022,Uitgeverij Thoth,Arts,0,,,MULTI_AUTHOR_7
/books/OL32344421M,Fantasia,,Koldo Biguri | Elisabetta Dami | Larry Keys | David Nel·lo | Titi Plumederat,5,9789058930088,2013,De Wakkere Muis,Fantasy | Fiction,2,,,MULTI_AUTHOR_5 | DUPLICATE_LIKE_2
/books/OL25502852M,Verhandelingen der Koninklijke Akademie van Wetenschappen te Amsterdam,,Koninklijke Akademie van Wetenschappen (Netherlands). Afdeeling Natuurkunde,1,,1892,J. Müller,Sciences,0,,,INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL32707352M,The Vampire Diaries,Fantoom,Lisa Jane Smith,1,9789022562840,2012,Boekerij,Fiction,2,,,DUPLICATE_LIKE_2
/books/OL35334895M,The Vampire Diaries,Bestemming,Lisa Jane Smith,1,9789022563847,2013,Boekerij,Fiction,2,,,DUPLICATE_LIKE_2
/books/OL6132849M,The frightened wife,and other murder stories.,Mary Roberts Rinehart,1,,1953,Rinehart,Policier et mystère,0,,,FOREIGN_TITLE_EN_2
/books/OL25419945M,Briefwisseling tusschen Multatuli en S.E.W. Roorda van Eysinga,,Multatuli | Sicco Ernst Willem Roorda van Eysinga,2,,1907,Versluys,,2,,,DUPLICATE_LIKE_2
/books/OL25425795M,Briefwisseling tusschen Multatuli en S.E.W. Roorda van Eysinga,,Multatuli | Sicco Ernst Willem Roorda van Eysinga,2,,1907,Versluys,,2,,,DUPLICATE_LIKE_2
/books/OL23544248M,Handelingen van het Nederlandsch natuur- en geneeskundig congres,,Nederlandsch natuur- en geneeskundig congres,1,,1901,,Sciences,0,,,INSTITUTIONAL_AUTHOR | SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL24733186M,"Geschiedenis van het tijdperk van vijfentwintigjarigen vrede, 1849-1874",,P. J. Andriessen,1,,1874,Van den Sigtenhorst,Histoire,3,,,DUPLICATE_LIKE_3
/books/OL24756425M,"Geschiedenis van het tijdperk van vijfentwintigjarigen vrede, 1849-1874",,P. J. Andriessen,1,,1874,Van den Sigtenhorst,Histoire,3,,,DUPLICATE_LIKE_3
/books/OL24784444M,"Geschiedenis van het tijdperk van vijfentwintigjarigen vrede, 1849-1874",,P. J. Andriessen,1,,1874,Van den Sigtenhorst,Histoire,3,,,DUPLICATE_LIKE_3
/books/OL23405290M,Verslag aangaande een voorloopig onderzoek in Engeland naar archivalia,belangrijk voor de geschiedenis van Nederland.,Petrus Johannes Blok,1,,1891,M. Nijhoff,Histoire,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL22890108M,Political maxims of the state of Holland,"comprehending a general view of the civil government of that republic, and the principles on which it is founded; the nature, rise, and progress of the commerce of its subjects, and of their true interests with respect to all their neighbours.",Pieter de la Court,1,,1743,J. Nourse,Politique | Économie et entreprise,0,,,FOREIGN_TITLE_EN_3
/books/OL25418438M,Aphrodite,,Prepared by Pierre Louys; Willis L. Parker | Pierre Louÿs | Jean-Paul Goujon | Milo Manara | Georges Bess,5,9789051080933,1987,Areopagus,Fiction | Histoire,0,,,MULTI_AUTHOR_5
/books/OL25497901M,Die Israeliten zu Mekka von Davids Zeit bis in's fünfte Jahrhundert unsrer Zeitrechnung,ein Beitrag zur alttestamentlichen Kritik und zur Erforschung des Ursprungs des Islams,Reinhart Dozy,1,,1864,Engelmann,Histoire,0,,,FOREIGN_TITLE_DE_3
/books/OL6283561M,Discours de la methode,"pour bien conduire sa raison, & chercher la verité dans les sciences. Plus La dioptriqve. Les meteores. Et La geometrie. Qui sont des essais de cete methode.",René Descartes,1,,1637,De li̓mprimerie de I. Maire,Philosophie | Sciences,0,,,FOREIGN_TITLE_FR_4
/books/OL21378216M,Topstukken uit het Rijksmuseum voor Volkenkunde =,Masterpieces from the NationalMuseum of Ethnology,Rijksmuseum voor Volkenkunde (Netherlands),1,9789071310355,1987,Rijks museum voor Volkerkunde,,0,,,INSTITUTIONAL_AUTHOR
/books/OL12764651M,Das vierte Jahrhundert (der Osten) (Die Kirche in ihrer Geschichte),,Rudolf Lorenz,1,9783525523087,1992,Vandenhoeck & Ruprecht,Histoire,0,,,FOREIGN_TITLE_DE_4
/books/OL32364737M,Het stenen oordeel,De bezeten minnaar,Ruth Rendell,1,9789022994429,2008,Bruna,Fiction | Policier et mystère,0,,,SERIAL_OR_INSTITUTIONAL_TITLE
/books/OL42071782M,De Kerkklokken,,Sajad Hussain | Oscar Ellis | Charles Dickens | Richard Doyle | Michael Clay Thompson | William Clarkson Stanfield,6,,2010,LibriVox,Fiction,0,,,MULTI_AUTHOR_6
/books/OL22532406M,The magnetic era,video art in the Netherlands 1970-1985,Sebastian Lopez | Rob Perree | Ruth Bellinkx | Heiner Holtappels | Hinke Kappert | Anne van Driel | [name missing] | Marga van Mechelen,8,9789056622992,2001,NAi Publishers,Arts,0,,,MULTI_AUTHOR_8 | INSTITUTIONAL_AUTHOR | AUTHOR_MISSING_OR_BROKEN
